Date,Close,High,Low,Open,Volume,Ticker,KSE100_Close,CompanyName,Sector
2024-04-29,76.19,81.04,75.68,79.09,17062994.0,DGKC,71695.03,DG Khan Cement Company,Cement
2024-04-30,74.75,77.76,74.49,74.5,7404333.0,DGKC,71102.55,DG Khan Cement Company,Cement
2024-05-02,76.81,77.85,74.39,75.57,9109354.0,DGKC,71102.55,DG Khan Cement Company,Cement
2024-05-03,80.17,81.23,77.27,77.27,11161289.0,DGKC,65726.04,DG Khan Cement Company,Cement
2024-05-06,82.53,83.56,81.13,81.13,11946009.0,DGKC,74219.44,DG Khan Cement Company,Cement
2024-05-07,81.85,84.61,81.19,83.12,10701211.0,DGKC,80212.79,DG Khan Cement Company,Cement
2024-05-08,80.55,82.71,80.04,81.88,3637426.0,DGKC,77084.49,DG Khan Cement Company,Cement
2024-05-09,84.55,85.55,80.14,81.22,9890693.0,DGKC,78863.34,DG Khan Cement Company,Cement
2024-05-10,90.1,90.75,85.86,85.86,21018192.0,DGKC,78863.34,DG Khan Cement Company,Cement
2024-05-13,89.4,91.15,88.59,91.15,12806628.0,DGKC,73799.11,DG Khan Cement Company,Cement
2024-05-14,89.58,90.01,87.15,89.15,9985430.0,DGKC,74531.19,DG Khan Cement Company,Cement
2024-05-15,88.39,90.56,88.03,90.24,7865518.0,DGKC,74663.98,DG Khan Cement Company,Cement
2024-05-16,87.65,89.26,86.9,89.07,4191596.0,DGKC,74930.7,DG Khan Cement Company,Cement
2024-05-17,89.57,91.2,87.78,88.17,9600493.0,DGKC,75342.35,DG Khan Cement Company,Cement
2024-05-20,86.84,89.65,84.46,89.65,5844764.0,DGKC,75084.0,DG Khan Cement Company,Cement
2024-05-21,85.46,87.78,85.19,86.29,4873380.0,DGKC,75206.77,DG Khan Cement Company,Cement
2024-05-22,84.39,86.64,84.06,85.79,4161462.0,DGKC,74956.67,DG Khan Cement Company,Cement
2024-05-23,85.62,85.85,83.83,84.8,3247574.0,DGKC,75114.47,DG Khan Cement Company,Cement
2024-05-24,86.31,87.38,85.55,85.85,4211150.0,DGKC,75983.04,DG Khan Cement Company,Cement
2024-05-27,85.0,87.14,84.79,86.79,2029695.0,DGKC,75517.49,DG Khan Cement Company,Cement
2024-05-28,85.0,85.0,85.0,85.0,0.0,DGKC,75517.49,DG Khan Cement Company,Cement
2024-05-29,82.69,85.09,82.29,84.21,4159251.0,DGKC,74836.3,DG Khan Cement Company,Cement
2024-05-30,86.12,86.57,83.44,83.51,5575480.0,DGKC,74878.12,DG Khan Cement Company,Cement
2024-05-31,88.42,89.17,85.8,87.18,6732706.0,DGKC,75878.48,DG Khan Cement Company,Cement
2024-06-03,88.56,89.86,86.9,89.17,6097331.0,DGKC,65656.62,DG Khan Cement Company,Cement
2024-06-04,85.33,88.9,84.8,88.62,6405012.0,DGKC,65656.62,DG Khan Cement Company,Cement
2024-06-05,84.43,86.78,83.82,85.46,6699996.0,DGKC,72764.24,DG Khan Cement Company,Cement
2024-06-06,84.23,86.04,83.86,84.71,3452040.0,DGKC,73862.93,DG Khan Cement Company,Cement
2024-06-07,87.58,88.38,81.43,84.24,8094582.0,DGKC,73862.93,DG Khan Cement Company,Cement
2024-06-10,88.06,89.71,87.62,88.13,8437492.0,DGKC,73862.93,DG Khan Cement Company,Cement
2024-06-11,86.18,90.56,85.4,90.55,9955546.0,DGKC,92021.44,DG Khan Cement Company,Cement
2024-06-12,87.49,88.41,85.45,86.54,4354045.0,DGKC,109053.95,DG Khan Cement Company,Cement
2024-06-13,94.54,94.93,88.28,88.28,17350798.0,DGKC,76208.16,DG Khan Cement Company,Cement
2024-06-14,91.98,95.62,91.58,95.22,6710754.0,DGKC,76706.77,DG Khan Cement Company,Cement
2024-06-20,92.8,94.23,91.25,92.24,5021959.0,DGKC,78801.53,DG Khan Cement Company,Cement
2024-06-21,90.39,93.32,89.89,92.29,5485413.0,DGKC,78810.49,DG Khan Cement Company,Cement
2024-06-24,89.58,91.44,88.77,90.37,2352071.0,DGKC,78232.1,DG Khan Cement Company,Cement
2024-06-25,89.48,90.85,88.82,89.66,4611876.0,DGKC,77940.58,DG Khan Cement Company,Cement
2024-06-26,90.52,91.65,89.17,89.86,4040690.0,DGKC,78275.65,DG Khan Cement Company,Cement
2024-06-27,90.33,92.04,89.27,91.25,4447686.0,DGKC,78528.25,DG Khan Cement Company,Cement
2024-06-28,89.54,90.95,89.27,90.06,2418251.0,DGKC,78444.96,DG Khan Cement Company,Cement
2024-07-01,89.01,91.06,87.65,89.17,5053769.0,DGKC,78444.96,DG Khan Cement Company,Cement
2024-07-02,89.6,90.43,89.08,89.27,2450987.0,DGKC,64143.87,DG Khan Cement Company,Cement
2024-07-03,89.44,90.94,89.27,90.02,6242138.0,DGKC,65603.09,DG Khan Cement Company,Cement
2024-07-04,89.93,91.0,89.57,89.76,3650280.0,DGKC,65603.09,DG Khan Cement Company,Cement
2024-07-05,88.68,90.46,88.38,90.46,1509968.0,DGKC,72761.2,DG Khan Cement Company,Cement
2024-07-08,89.35,90.56,88.08,88.67,2250068.0,DGKC,77114.49,DG Khan Cement Company,Cement
2024-07-09,90.43,91.92,89.07,89.76,6620515.0,DGKC,77114.49,DG Khan Cement Company,Cement
2024-07-10,88.99,91.35,88.72,91.25,2575418.0,DGKC,84910.3,DG Khan Cement Company,Cement
2024-07-11,87.85,88.77,87.43,88.77,2592708.0,DGKC,92520.49,DG Khan Cement Company,Cement
2024-07-12,87.64,89.17,84.31,88.28,3685535.0,DGKC,92520.49,DG Khan Cement Company,Cement
2024-07-15,89.52,91.15,88.38,88.38,5723446.0,DGKC,81155.61,DG Khan Cement Company,Cement
2024-07-16,89.52,89.52,89.52,89.52,0.0,DGKC,81155.61,DG Khan Cement Company,Cement
2024-07-17,89.52,89.52,89.52,89.52,0.0,DGKC,81155.61,DG Khan Cement Company,Cement
2024-07-18,88.96,89.96,88.67,89.96,1849064.0,DGKC,81839.86,DG Khan Cement Company,Cement
2024-07-19,87.34,90.62,85.85,89.55,5020497.0,DGKC,80117.89,DG Khan Cement Company,Cement
2024-07-22,86.17,88.03,84.82,87.26,2615859.0,DGKC,78539.19,DG Khan Cement Company,Cement
2024-07-23,87.28,88.03,86.59,86.89,1922086.0,DGKC,78987.09,DG Khan Cement Company,Cement
2024-07-24,88.16,88.66,86.79,87.78,1648395.0,DGKC,79397.01,DG Khan Cement Company,Cement
2024-07-25,87.74,89.91,87.53,88.52,2437675.0,DGKC,78469.33,DG Khan Cement Company,Cement
2024-07-26,87.74,88.72,87.28,87.28,1528129.0,DGKC,78029.51,DG Khan Cement Company,Cement
2024-07-29,90.97,91.73,87.88,87.98,6879200.0,DGKC,78827.74,DG Khan Cement Company,Cement
2024-07-30,87.87,92.24,87.69,92.0,5535659.0,DGKC,78628.81,DG Khan Cement Company,Cement
2024-07-31,84.73,88.03,84.06,87.93,1703513.0,DGKC,77886.99,DG Khan Cement Company,Cement
2024-08-01,84.52,85.28,83.07,84.8,1100740.0,DGKC,64237.03,DG Khan Cement Company,Cement
2024-08-02,83.21,86.29,81.93,85.09,5215542.0,DGKC,64237.03,DG Khan Cement Company,Cement
2024-08-05,80.96,84.31,80.54,84.31,2526101.0,DGKC,72601.82,DG Khan Cement Company,Cement
2024-08-06,80.87,81.93,80.34,81.34,1013941.0,DGKC,72601.82,DG Khan Cement Company,Cement
2024-08-07,80.92,82.42,80.45,81.32,1834604.0,DGKC,80566.21,DG Khan Cement Company,Cement
2024-08-08,81.54,82.53,81.13,81.73,2267408.0,DGKC,77874.22,DG Khan Cement Company,Cement
2024-08-09,80.4,82.23,79.36,82.23,1868689.0,DGKC,77874.22,DG Khan Cement Company,Cement
2024-08-12,78.73,81.28,78.01,81.28,2653630.0,DGKC,77874.22,DG Khan Cement Company,Cement
2024-08-13,76.85,78.95,76.57,78.36,1652675.0,DGKC,77877.42,DG Khan Cement Company,Cement
2024-08-15,76.78,77.85,76.57,76.87,978599.0,DGKC,78105.98,DG Khan Cement Company,Cement
2024-08-16,77.48,80.44,76.78,76.78,4674596.0,DGKC,78045.31,DG Khan Cement Company,Cement
2024-08-19,76.11,78.61,75.68,78.11,1548175.0,DGKC,77830.34,DG Khan Cement Company,Cement
2024-08-20,76.14,76.86,75.49,76.62,768427.0,DGKC,77745.52,DG Khan Cement Company,Cement
2024-08-21,77.5,78.26,76.37,76.37,1983847.0,DGKC,78260.86,DG Khan Cement Company,Cement
2024-08-22,81.84,83.81,78.56,78.57,6333986.0,DGKC,78793.41,DG Khan Cement Company,Cement
2024-08-23,80.87,82.32,80.74,82.32,656789.0,DGKC,78801.43,DG Khan Cement Company,Cement
2024-08-26,79.79,81.71,79.55,80.09,796904.0,DGKC,78571.06,DG Khan Cement Company,Cement
2024-08-27,79.42,80.83,78.47,80.13,2622262.0,DGKC,78084.24,DG Khan Cement Company,Cement
2024-08-28,79.01,80.32,78.85,79.75,960540.0,DGKC,77992.79,DG Khan Cement Company,Cement
2024-08-29,78.41,79.75,78.11,79.45,794793.0,DGKC,78349.66,DG Khan Cement Company,Cement
2024-08-30,76.45,79.3,76.18,78.95,3298844.0,DGKC,78488.22,DG Khan Cement Company,Cement
2024-09-02,77.01,77.65,75.78,77.37,1532805.0,DGKC,62943.75,DG Khan Cement Company,Cement
2024-09-03,78.61,78.83,77.26,77.36,1994922.0,DGKC,62943.75,DG Khan Cement Company,Cement
2024-09-04,78.53,80.24,78.22,79.19,3810684.0,DGKC,70314.72,DG Khan Cement Company,Cement
2024-09-05,78.57,79.78,78.09,78.37,1467365.0,DGKC,72658.05,DG Khan Cement Company,Cement
2024-09-06,78.45,79.3,77.97,79.3,541007.0,DGKC,72658.05,DG Khan Cement Company,Cement
2024-09-09,79.85,80.32,78.26,78.95,1034666.0,DGKC,78615.0,DG Khan Cement Company,Cement
2024-09-10,81.56,81.98,80.14,80.27,5545308.0,DGKC,85669.28,DG Khan Cement Company,Cement
2024-09-11,80.75,82.32,80.35,81.83,2134781.0,DGKC,85669.28,DG Khan Cement Company,Cement
2024-09-12,82.52,83.47,80.1,81.28,5502981.0,DGKC,109970.39,DG Khan Cement Company,Cement
2024-09-13,79.02,85.8,78.16,85.3,9855447.0,DGKC,79333.06,DG Khan Cement Company,Cement
2024-09-16,75.42,79.15,75.03,78.84,4349911.0,DGKC,79491.14,DG Khan Cement Company,Cement
2024-09-17,75.42,75.42,75.42,75.42,0.0,DGKC,79491.14,DG Khan Cement Company,Cement
2024-09-18,74.42,75.88,74.31,75.38,2639006.0,DGKC,80461.34,DG Khan Cement Company,Cement
2024-09-19,73.55,74.94,73.35,74.62,2250161.0,DGKC,81459.29,DG Khan Cement Company,Cement
2024-09-20,75.27,75.78,72.9,74.33,3413111.0,DGKC,82074.45,DG Khan Cement Company,Cement
2024-09-23,74.33,75.96,74.14,75.38,1192462.0,DGKC,81850.5,DG Khan Cement Company,Cement
2024-09-24,73.57,74.77,73.4,74.44,971516.0,DGKC,81483.64,DG Khan Cement Company,Cement
2024-09-25,74.95,75.19,73.75,73.88,1759201.0,DGKC,82247.92,DG Khan Cement Company,Cement
2024-09-26,73.92,75.78,73.69,75.38,1227191.0,DGKC,81657.97,DG Khan Cement Company,Cement
2024-09-27,72.7,74.38,72.41,74.38,1720687.0,DGKC,81292.13,DG Khan Cement Company,Cement
2024-09-30,72.9,73.29,72.41,72.7,884859.0,DGKC,81114.2,DG Khan Cement Company,Cement
2024-10-01,75.87,76.67,72.65,72.65,5913617.0,DGKC,63919.85,DG Khan Cement Company,Cement
2024-10-02,74.56,76.12,74.39,74.51,1525717.0,DGKC,63919.85,DG Khan Cement Company,Cement
2024-10-03,76.75,78.15,74.39,74.39,6206029.0,DGKC,63919.85,DG Khan Cement Company,Cement
2024-10-04,75.85,76.97,75.48,76.69,4539673.0,DGKC,63919.85,DG Khan Cement Company,Cement
2024-10-07,78.67,79.34,75.49,76.34,7672781.0,DGKC,79841.56,DG Khan Cement Company,Cement
2024-10-08,80.09,81.58,77.88,78.85,5624910.0,DGKC,79841.56,DG Khan Cement Company,Cement
2024-10-09,80.09,80.09,80.09,80.09,0.0,DGKC,79286.74,DG Khan Cement Company,Cement
2024-10-10,79.43,80.64,78.46,79.34,1811208.0,DGKC,85453.22,DG Khan Cement Company,Cement
2024-10-11,80.27,81.04,78.16,79.94,3105315.0,DGKC,85453.22,DG Khan Cement Company,Cement
2024-10-14,77.48,81.04,77.27,80.26,4564970.0,DGKC,85261.39,DG Khan Cement Company,Cement
2024-10-15,77.14,78.15,76.86,77.57,2412095.0,DGKC,85840.34,DG Khan Cement Company,Cement
2024-10-16,77.55,78.7,77.12,77.12,2419206.0,DGKC,86205.66,DG Khan Cement Company,Cement
2024-10-17,78.19,78.75,77.17,78.15,3271882.0,DGKC,85585.43,DG Khan Cement Company,Cement
2024-10-18,77.3,78.47,76.87,78.36,1322593.0,DGKC,85250.09,DG Khan Cement Company,Cement
2024-10-21,79.71,80.04,77.56,77.56,4195036.0,DGKC,86057.52,DG Khan Cement Company,Cement
2024-10-22,79.89,81.06,79.4,80.08,3319211.0,DGKC,86466.58,DG Khan Cement Company,Cement
2024-10-23,82.46,82.72,79.87,80.28,7226931.0,DGKC,87194.54,DG Khan Cement Company,Cement
2024-10-24,84.74,85.6,82.83,82.92,7754570.0,DGKC,88945.99,DG Khan Cement Company,Cement
2024-10-25,86.32,88.67,84.61,85.3,11043089.0,DGKC,89993.97,DG Khan Cement Company,Cement
2024-10-28,85.56,88.47,84.33,86.79,4032276.0,DGKC,90195.52,DG Khan Cement Company,Cement
2024-10-29,87.1,89.05,85.3,85.3,9759889.0,DGKC,90864.09,DG Khan Cement Company,Cement
2024-10-30,85.0,88.03,84.51,87.28,6740545.0,DGKC,90286.57,DG Khan Cement Company,Cement
2024-10-31,83.6,85.6,83.32,85.05,2451790.0,DGKC,88966.77,DG Khan Cement Company,Cement
2024-11-01,86.29,86.78,83.52,83.97,2933936.0,DGKC,64617.57,DG Khan Cement Company,Cement
2024-11-04,88.96,90.26,86.77,86.79,12031774.0,DGKC,64617.57,DG Khan Cement Company,Cement
2024-11-05,87.63,89.66,86.28,89.66,8599697.0,DGKC,64617.57,DG Khan Cement Company,Cement
2024-11-06,86.86,89.32,86.1,87.83,4335263.0,DGKC,72589.49,DG Khan Cement Company,Cement
2024-11-07,86.28,87.63,85.83,87.49,2667732.0,DGKC,79992.35,DG Khan Cement Company,Cement
2024-11-08,87.3,87.68,85.55,86.68,2961606.0,DGKC,79992.35,DG Khan Cement Company,Cement
2024-11-11,86.42,88.36,86.24,88.28,3162855.0,DGKC,93648.33,DG Khan Cement Company,Cement
2024-11-12,85.88,87.22,85.3,86.42,1278933.0,DGKC,110810.22,DG Khan Cement Company,Cement
2024-11-13,86.14,87.27,85.8,86.08,1706125.0,DGKC,93355.43,DG Khan Cement Company,Cement
2024-11-14,85.09,87.27,84.81,86.09,3160917.0,DGKC,94191.89,DG Khan Cement Company,Cement
2024-11-15,85.41,87.77,85.2,85.41,3879626.0,DGKC,94763.64,DG Khan Cement Company,Cement
2024-11-18,84.91,86.19,84.5,85.75,1202419.0,DGKC,94995.67,DG Khan Cement Company,Cement
2024-11-19,85.04,86.19,84.32,84.8,1278039.0,DGKC,95856.67,DG Khan Cement Company,Cement
2024-11-20,83.4,85.7,83.22,84.94,1561617.0,DGKC,95546.46,DG Khan Cement Company,Cement
2024-11-21,83.09,84.31,82.77,83.69,1963488.0,DGKC,97328.4,DG Khan Cement Company,Cement
2024-11-22,80.3,84.17,78.14,83.33,7972799.0,DGKC,97798.23,DG Khan Cement Company,Cement
2024-11-25,81.42,83.07,79.56,80.34,3558581.0,DGKC,98079.78,DG Khan Cement Company,Cement
2024-11-26,77.14,82.12,76.36,81.33,4804551.0,DGKC,94574.16,DG Khan Cement Company,Cement
2024-11-27,81.27,81.82,78.58,79.6,3814066.0,DGKC,99269.25,DG Khan Cement Company,Cement
2024-11-28,84.46,85.3,81.88,82.21,10362778.0,DGKC,100082.77,DG Khan Cement Company,Cement
2024-11-29,84.75,85.6,83.62,84.51,4372959.0,DGKC,101357.32,DG Khan Cement Company,Cement
2024-12-02,88.58,89.15,85.41,85.41,14275062.0,DGKC,61065.32,DG Khan Cement Company,Cement
2024-12-03,92.19,93.97,87.38,89.52,20406335.0,DGKC,64801.7,DG Khan Cement Company,Cement
2024-12-04,92.48,94.67,90.16,93.25,13007810.0,DGKC,64801.7,DG Khan Cement Company,Cement
2024-12-05,97.37,98.66,91.36,93.71,14004720.0,DGKC,64801.7,DG Khan Cement Company,Cement
2024-12-06,95.82,99.43,93.73,98.99,6318491.0,DGKC,72797.43,DG Khan Cement Company,Cement
2024-12-09,104.81,105.41,95.03,95.76,14452667.0,DGKC,79017.62,DG Khan Cement Company,Cement
2024-12-10,106.02,111.48,101.17,107.12,18218926.0,DGKC,79017.62,DG Khan Cement Company,Cement
2024-12-11,107.03,109.3,105.73,107.12,5929939.0,DGKC,93224.56,DG Khan Cement Company,Cement
2024-12-12,107.75,110.08,105.75,107.62,7485165.0,DGKC,114180.51,DG Khan Cement Company,Cement
2024-12-13,105.13,107.82,103.43,107.62,7238382.0,DGKC,114301.8,DG Khan Cement Company,Cement
2024-12-16,108.93,110.34,105.53,106.13,12819895.0,DGKC,116169.41,DG Khan Cement Company,Cement
2024-12-17,102.62,109.09,101.17,107.12,8414789.0,DGKC,114860.69,DG Khan Cement Company,Cement
2024-12-18,97.28,104.69,96.12,103.3,9334978.0,DGKC,111070.29,DG Khan Cement Company,Cement
2024-12-19,91.79,99.68,90.26,97.2,7524857.0,DGKC,106274.98,DG Khan Cement Company,Cement
2024-12-20,96.07,96.81,91.36,91.36,3749066.0,DGKC,109513.15,DG Khan Cement Company,Cement
2024-12-23,99.43,100.66,95.62,97.57,8815495.0,DGKC,113924.42,DG Khan Cement Company,Cement
2024-12-24,96.13,101.05,95.71,100.13,5036745.0,DGKC,112414.81,DG Khan Cement Company,Cement
2024-12-26,93.35,95.71,92.84,95.23,2337047.0,DGKC,110423.32,DG Khan Cement Company,Cement
2024-12-27,98.17,99.17,92.29,93.14,7561386.0,DGKC,111351.18,DG Khan Cement Company,Cement
2024-12-30,105.2,105.93,99.19,100.18,17425105.0,DGKC,115259.0,DG Khan Cement Company,Cement
2024-12-31,104.07,106.28,102.96,106.13,7983546.0,DGKC,115126.9,DG Khan Cement Company,Cement
2025-01-01,104.07,104.07,104.07,104.07,0.0,DGKC,117008.08,DG Khan Cement Company,Cement
2025-01-02,105.89,109.54,105.14,109.45,7792725.0,DGKC,117008.08,DG Khan Cement Company,Cement
2025-01-03,101.37,105.63,99.58,105.14,11556889.0,DGKC,117008.08,DG Khan Cement Company,Cement
2025-01-06,98.31,102.51,97.31,102.04,6507188.0,DGKC,117008.08,DG Khan Cement Company,Cement
2025-01-07,98.96,101.26,94.34,99.19,7502383.0,DGKC,128199.43,DG Khan Cement Company,Cement
2025-01-08,96.66,101.17,96.01,100.13,3654819.0,DGKC,141034.98,DG Khan Cement Company,Cement
2025-01-09,94.46,97.3,93.73,97.3,2510942.0,DGKC,149971.13,DG Khan Cement Company,Cement
2025-01-10,98.94,99.87,94.23,94.48,5792080.0,DGKC,165640.34,DG Khan Cement Company,Cement
2025-01-13,99.4,101.2,98.89,100.18,6233903.0,DGKC,114230.06,DG Khan Cement Company,Cement
2025-01-14,102.46,103.15,98.94,99.68,8102463.0,DGKC,114804.17,DG Khan Cement Company,Cement
2025-01-15,101.2,104.53,100.68,103.16,9536691.0,DGKC,114495.71,DG Khan Cement Company,Cement
2025-01-16,101.22,102.41,99.19,101.65,3758988.0,DGKC,113836.74,DG Khan Cement Company,Cement
2025-01-17,103.84,105.29,100.28,101.64,10838447.0,DGKC,115272.08,DG Khan Cement Company,Cement
2025-01-20,106.09,107.47,104.05,104.45,10929413.0,DGKC,115844.82,DG Khan Cement Company,Cement
2025-01-21,104.7,108.41,103.72,106.28,11273442.0,DGKC,115042.25,DG Khan Cement Company,Cement
2025-01-22,106.91,108.91,104.29,105.24,16695919.0,DGKC,113443.43,DG Khan Cement Company,Cement
2025-01-23,109.28,109.9,107.23,107.23,14798994.0,DGKC,114037.79,DG Khan Cement Company,Cement
2025-01-24,107.81,110.2,107.12,110.1,9477438.0,DGKC,114880.49,DG Khan Cement Company,Cement
2025-01-27,104.51,108.41,103.78,108.35,6753837.0,DGKC,113520.32,DG Khan Cement Company,Cement
2025-01-28,104.55,105.78,102.67,105.24,6247579.0,DGKC,112030.36,DG Khan Cement Company,Cement
2025-01-29,103.73,105.93,102.29,105.15,3540068.0,DGKC,111487.36,DG Khan Cement Company,Cement
2025-01-30,104.71,105.53,102.16,103.88,2500344.0,DGKC,113206.4,DG Khan Cement Company,Cement
2025-01-31,106.58,107.32,105.14,105.24,7602272.0,DGKC,114255.73,DG Khan Cement Company,Cement
2025-02-03,106.11,108.91,105.64,106.67,5858375.0,DGKC,114255.73,DG Khan Cement Company,Cement
2025-02-04,104.68,108.31,104.3,106.92,3440397.0,DGKC,114255.73,DG Khan Cement Company,Cement
2025-02-06,101.7,105.62,100.67,105.13,6744752.0,DGKC,118877.81,DG Khan Cement Company,Cement
2025-02-07,101.3,103.03,100.18,101.67,4491123.0,DGKC,130344.03,DG Khan Cement Company,Cement
2025-02-10,102.72,103.4,100.29,102.15,1998945.0,DGKC,168489.63,DG Khan Cement Company,Cement
2025-02-11,108.06,108.79,102.77,103.15,12196282.0,DGKC,168489.63,DG Khan Cement Company,Cement
2025-02-12,108.11,109.85,106.67,108.56,12828142.0,DGKC,168489.63,DG Khan Cement Company,Cement
2025-02-13,107.2,109.11,106.73,108.59,4567373.0,DGKC,112564.08,DG Khan Cement Company,Cement
2025-02-14,105.23,110.69,104.4,107.72,9616562.0,DGKC,112085.3,DG Khan Cement Company,Cement
2025-02-17,104.22,106.43,103.15,104.39,2930859.0,DGKC,111743.53,DG Khan Cement Company,Cement
2025-02-18,109.17,110.0,104.15,105.03,11147320.0,DGKC,113088.48,DG Khan Cement Company,Cement
2025-02-19,110.93,112.97,108.11,110.93,24970307.0,DGKC,113342.44,DG Khan Cement Company,Cement
2025-02-20,119.93,121.92,114.56,114.96,32200333.0,DGKC,113739.16,DG Khan Cement Company,Cement
2025-02-21,116.04,121.4,115.62,121.01,7879713.0,DGKC,112800.93,DG Khan Cement Company,Cement
2025-02-24,119.76,120.51,114.12,116.05,11477310.0,DGKC,114330.1,DG Khan Cement Company,Cement
2025-02-25,120.67,122.74,117.88,120.51,11469423.0,DGKC,114528.09,DG Khan Cement Company,Cement
2025-02-26,122.04,123.74,119.03,119.03,8658437.0,DGKC,113862.33,DG Khan Cement Company,Cement
2025-02-27,120.29,122.69,120.02,121.01,4341246.0,DGKC,113784.31,DG Khan Cement Company,Cement
2025-02-28,120.01,121.8,118.13,121.8,2526880.0,DGKC,113251.67,DG Khan Cement Company,Cement
2025-03-03,117.93,120.66,117.44,120.26,1701340.0,DGKC,111986.89,DG Khan Cement Company,Cement
2025-03-04,117.93,117.93,117.93,117.93,0.0,DGKC,118938.11,DG Khan Cement Company,Cement
2025-03-05,118.47,120.41,117.89,118.42,2591313.0,DGKC,118938.11,DG Khan Cement Company,Cement
2025-03-06,121.33,122.33,118.19,119.02,6160994.0,DGKC,120450.87,DG Khan Cement Company,Cement
2025-03-07,125.65,126.34,120.53,122.0,9721256.0,DGKC,130686.66,DG Khan Cement Company,Cement
2025-03-10,124.86,128.94,123.04,125.47,9171488.0,DGKC,168990.06,DG Khan Cement Company,Cement
2025-03-11,124.36,125.56,121.01,121.01,4307723.0,DGKC,162803.16,DG Khan Cement Company,Cement
2025-03-12,126.99,128.31,124.25,124.97,5626023.0,DGKC,162803.16,DG Khan Cement Company,Cement
2025-03-13,132.79,134.36,126.21,127.95,12175485.0,DGKC,115094.24,DG Khan Cement Company,Cement
2025-03-14,133.44,135.69,130.33,133.74,6494720.0,DGKC,115536.17,DG Khan Cement Company,Cement
2025-03-17,132.9,134.4,132.41,133.6,2468549.0,DGKC,116199.59,DG Khan Cement Company,Cement
2025-03-18,131.68,133.65,131.42,133.18,2760925.0,DGKC,117001.09,DG Khan Cement Company,Cement
2025-03-19,133.29,135.69,130.63,131.12,6377463.0,DGKC,117974.03,DG Khan Cement Company,Cement
2025-03-20,132.1,134.7,130.93,133.65,3160253.0,DGKC,118769.77,DG Khan Cement Company,Cement
2025-03-21,131.54,133.5,131.37,132.71,1766910.0,DGKC,118442.18,DG Khan Cement Company,Cement
2025-03-24,130.7,132.56,129.64,131.72,2253956.0,DGKC,116439.62,DG Khan Cement Company,Cement
2025-03-25,129.92,132.06,129.19,130.68,1039386.0,DGKC,116633.17,DG Khan Cement Company,Cement
2025-03-26,131.91,133.41,129.94,130.93,3542374.0,DGKC,117772.31,DG Khan Cement Company,Cement
2025-03-27,134.23,135.79,131.03,131.91,4818120.0,DGKC,117806.75,DG Khan Cement Company,Cement
2025-03-28,134.23,134.23,134.23,134.23,0.0,DGKC,117806.75,DG Khan Cement Company,Cement
2025-03-31,134.23,134.23,134.23,134.23,0.0,DGKC,117806.75,DG Khan Cement Company,Cement
2025-04-03,132.96,133.6,129.44,133.44,9908599.0,DGKC,112743.8,DG Khan Cement Company,Cement
2025-04-04,131.03,135.39,130.63,132.91,4866645.0,DGKC,118791.66,DG Khan Cement Company,Cement
2025-04-07,123.89,128.94,117.92,128.94,11670563.0,DGKC,131949.06,DG Khan Cement Company,Cement
2025-04-08,125.07,127.69,124.74,125.07,4978269.0,DGKC,142052.66,DG Khan Cement Company,Cement
2025-04-09,125.8,128.53,122.99,123.99,10063297.0,DGKC,152665.72,DG Khan Cement Company,Cement
2025-04-10,129.83,133.9,128.07,130.33,8716529.0,DGKC,152665.72,DG Khan Cement Company,Cement
2025-04-11,126.97,127.96,124.73,126.89,5668795.0,DGKC,161281.77,DG Khan Cement Company,Cement
2025-04-14,125.97,128.88,125.68,127.85,3306656.0,DGKC,116390.04,DG Khan Cement Company,Cement
2025-04-15,124.7,126.85,124.33,126.46,2103439.0,DGKC,116775.5,DG Khan Cement Company,Cement
2025-04-16,122.26,125.96,121.76,124.96,4025505.0,DGKC,116020.11,DG Khan Cement Company,Cement
2025-04-17,124.85,126.21,122.0,122.26,5691617.0,DGKC,116901.13,DG Khan Cement Company,Cement
2025-04-18,123.98,126.96,123.54,125.84,4410173.0,DGKC,117315.59,DG Khan Cement Company,Cement
2025-04-21,126.43,128.55,122.8,123.98,7243662.0,DGKC,118383.38,DG Khan Cement Company,Cement
2025-04-22,125.46,126.96,125.27,126.23,3552896.0,DGKC,118430.35,DG Khan Cement Company,Cement
2025-04-23,124.17,127.29,122.99,125.76,4587039.0,DGKC,117226.15,DG Khan Cement Company,Cement
2025-04-24,121.62,123.38,120.02,120.11,2943424.0,DGKC,115019.82,DG Khan Cement Company,Cement
2025-04-25,123.64,124.13,119.62,122.0,3560574.0,DGKC,115469.35,DG Khan Cement Company,Cement
2025-04-28,117.84,125.75,115.55,124.6,3946648.0,DGKC,114063.9,DG Khan Cement Company,Cement
2025-04-29,126.71,127.44,118.03,118.04,9206064.0,DGKC,114872.18,DG Khan Cement Company,Cement
2025-04-30,123.45,127.21,122.0,127.21,6085018.0,DGKC,111326.58,DG Khan Cement Company,Cement
2025-05-02,131.71,133.11,126.17,127.45,9605968.0,DGKC,111326.58,DG Khan Cement Company,Cement
2025-05-05,137.58,138.96,129.93,132.9,14728440.0,DGKC,114102.24,DG Khan Cement Company,Cement
2025-05-06,134.88,140.35,134.4,138.86,11352512.0,DGKC,121641.0,DG Khan Cement Company,Cement
2025-05-07,129.7,134.84,125.91,126.07,5539591.0,DGKC,121641.0,DG Khan Cement Company,Cement
2025-05-08,118.58,132.65,116.72,130.43,7662050.0,DGKC,143037.17,DG Khan Cement Company,Cement
